zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips
92806,33.83884,-117.87054,Anaheim,CA,California,TRUE,NA,40216,2021,6059
92807,33.85001,-117.78946,Anaheim,CA,California,TRUE,NA,36057,1271.4,6059
92808,33.85623,-117.74018,Anaheim,CA,California,TRUE,NA,21787,1682.4,6059
92821,33.92997,-117.86986,Brea,CA,California,TRUE,NA,39140,1069.4,6059
92823,33.92536,-117.80024,Brea,CA,California,TRUE,NA,4996,258.7,6059
92831,33.8795,-117.89607,Fullerton,CA,California,TRUE,NA,36211,2350.2,6059
92832,33.86871,-117.92914,Fullerton,CA,California,TRUE,NA,25887,3452.3,6059
92833,33.88051,-117.96112,Fullerton,CA,California,TRUE,NA,52537,2645.7,6059
92835,33.90171,-117.91529,Fullerton,CA,California,TRUE,NA,26115,1762.4,6059
92840,33.78584,-117.93202,Garden Grove,CA,California,TRUE,NA,54315,4072.9,6059
92841,33.7868,-117.98207,Garden Grove,CA,California,TRUE,NA,33990,2878.5,6059
92843,33.76399,-117.93153,Garden Grove,CA,California,TRUE,NA,47823,4662.7,6059
92844,33.76561,-117.96952,Garden Grove,CA,California,TRUE,NA,22686,4171.5,6059
92845,33.78292,-118.0264,Garden Grove,CA,California,TRUE,NA,15490,2684.4,6059
92860,33.9262,-117.54913,Norco,CA,California,TRUE,NA,27219,744.4,6065
92861,33.81801,-117.81031,Villa Park,CA,California,TRUE,NA,5886,1087,6059
92865,33.82887,-117.84925,Orange,CA,California,TRUE,NA,21003,2118.1,6059
92866,33.78453,-117.84479,Orange,CA,California,TRUE,NA,15428,3124.8,6059
92867,33.81443,-117.79617,Orange,CA,California,TRUE,NA,44437,1429.5,6059
92868,33.78799,-117.87637,Orange,CA,California,TRUE,NA,26549,2980.4,6059
92869,33.79479,-117.7621,Orange,CA,California,TRUE,NA,36259,1039.2,6059
92870,33.88087,-117.85522,Placentia,CA,California,TRUE,NA,53194,3052.6,6059
92879,33.87979,-117.5357,Corona,CA,California,TRUE,NA,49481,1944,6065
92880,33.92096,-117.61052,Corona,CA,California,TRUE,NA,72614,1071.5,6065
92881,33.82163,-117.56763,Corona,CA,California,TRUE,NA,32694,389.1,6065
92882,33.86367,-117.59989,Corona,CA,California,TRUE,NA,74742,2455.6,6065
92883,33.75994,-117.47827,Corona,CA,California,TRUE,NA,36608,250.4,6065
92886,33.89517,-117.80154,Yorba Linda,CA,California,TRUE,NA,51312,1528.3,6059
92887,33.88727,-117.73389,Yorba Linda,CA,California,TRUE,NA,19362,662.4,6059
93001,34.35321,-119.31868,Ventura,CA,California,TRUE,NA,31729,126.8,6111
93003,34.28434,-119.22256,Ventura,CA,California,TRUE,NA,51461,955.9,6111
93004,34.27901,-119.16537,Ventura,CA,California,TRUE,NA,31283,1718.3,6111
93010,34.23007,-119.07437,Camarillo,CA,California,TRUE,NA,46434,815.9,6111
93012,34.20518,-118.99309,Camarillo,CA,California,TRUE,NA,35726,275.1,6111
93013,34.42697,-119.48032,Carpinteria,CA,California,TRUE,NA,17021,158.8,6083
93015,34.40969,-118.87807,Fillmore,CA,California,TRUE,NA,18182,75.7,6111
93021,34.30417,-118.88274,Moorpark,CA,California,TRUE,NA,38235,308.9,6111
93022,34.40324,-119.29836,Oak View,CA,California,TRUE,NA,6607,812.6,6111
93023,34.50372,-119.24856,Ojai,CA,California,TRUE,NA,21011,30.4,6111
93030,34.2051,-119.1753,Oxnard,CA,California,TRUE,NA,59844,1637.2,6111
93033,34.15401,-119.12296,Oxnard,CA,California,TRUE,NA,84902,1018.2,6111
93035,34.19034,-119.22879,Oxnard,CA,California,TRUE,NA,28426,2182.5,6111
93036,34.24911,-119.15977,Oxnard,CA,California,TRUE,NA,47126,1022.3,6111
93040,34.59337,-118.93657,Piru,CA,California,TRUE,NA,1822,1.9,6111
93041,34.14956,-119.17458,Port Hueneme,CA,California,TRUE,NA,24102,1582.9,6111
93042,33.4077,-119.43365,Point Mugu Nawc,CA,California,TRUE,NA,124,1.7,6111
93043,34.17001,-119.2026,Port Hueneme Cbc Base,CA,California,TRUE,NA,82,63.9,6111
93060,34.36543,-119.09563,Santa Paula,CA,California,TRUE,NA,33799,141.2,6111
93063,34.30922,-118.69041,Simi Valley,CA,California,TRUE,NA,56259,600.6,6111
93064,34.24527,-118.69984,Brandeis,CA,California,TRUE,NA,0,0,6111
93065,34.26206,-118.77151,Simi Valley,CA,California,TRUE,NA,71906,931.6,6111
93066,34.28851,-119.02848,Somis,CA,California,TRUE,NA,2925,26.8,6111
93067,34.42162,-119.59277,Summerland,CA,California,TRUE,NA,369,245.3,6083
93101,34.41925,-119.70808,Santa Barbara,CA,California,TRUE,NA,32650,3936.5,6083
93103,34.43888,-119.68173,Santa Barbara,CA,California,TRUE,NA,20542,1444.8,6083
93105,34.52702,-119.76082,Santa Barbara,CA,California,TRUE,NA,26933,74.4,6083
93106,34.41719,-119.85111,Santa Barbara,CA,California,TRUE,NA,NA,NA,6083
93108,34.44934,-119.60397,Santa Barbara,CA,California,TRUE,NA,10451,144.8,6083
93109,34.40662,-119.72682,Santa Barbara,CA,California,TRUE,NA,11289,1269.6,6083
93110,34.43913,-119.7666,Santa Barbara,CA,California,TRUE,NA,15777,753.4,6083
93111,34.44932,-119.80223,Santa Barbara,CA,California,TRUE,NA,18468,876.5,6083
93117,34.49102,-120.08201,Goleta,CA,California,TRUE,NA,59298,136.2,6083
93201,35.8555,-119.48338,Alpaugh,CA,California,TRUE,NA,1251,6.7,6107
93202,36.3187,-119.7076,Armona,CA,California,TRUE,NA,4236,1064.4,6031
93203,35.12158,-118.8468,Arvin,CA,California,TRUE,NA,22546,50.6,6029
93204,35.90819,-120.06776,Avenal,CA,California,TRUE,NA,13033,71.3,6031
93205,35.5387,-118.45463,Bodfish,CA,California,TRUE,NA,2164,36,6029
93206,35.44402,-119.47578,Buttonwillow,CA,California,TRUE,NA,1741,4.1,6029
93207,35.88721,-118.63153,California Hot Springs,CA,California,TRUE,NA,216,1.6,6107
93208,36.1298,-118.63982,Camp Nelson,CA,California,TRUE,NA,110,5.5,6107
93210,36.19519,-120.43245,Coalinga,CA,California,TRUE,NA,18339,9.1,6019
93212,36.01649,-119.56937,Corcoran,CA,California,TRUE,NA,22596,73.6,6031
93215,35.7764,-119.18835,Delano,CA,California,TRUE,NA,55648,147.7,6029
93218,35.86194,-119.03822,Ducor,CA,California,TRUE,NA,827,4.9,6107
93219,35.87908,-119.28818,Earlimart,CA,California,TRUE,NA,10998,41.3,6107
93220,35.3705,-118.78369000000001,Edison,CA,California,TRUE,NA,45,0.6,6029
93221,36.29637,-119.02992,Exeter,CA,California,TRUE,NA,14596,42.7,6107
93222,34.89835,-119.25983,Pine Mountain Club,CA,California,TRUE,NA,1812,6.4,6029
93223,36.30117,-119.20789,Farmersville,CA,California,TRUE,NA,10842,1349.1,6107
93224,35.21687,-119.58087,Fellows,CA,California,TRUE,NA,364,3.9,6029
93225,34.78532,-119.04196,Frazier Park,CA,California,TRUE,NA,5538,19.1,6111
93226,35.7476,-118.73462,Glennville,CA,California,TRUE,NA,82,0.4,6029
93227,36.34441,-119.41856,Goshen,CA,California,TRUE,NA,NA,NA,6107
93230,36.28967,-119.62514,Hanford,CA,California,TRUE,NA,68896,103.1,6031
93234,36.19608,-120.08477,Huron,CA,California,TRUE,NA,7258,20.8,6019
93235,36.38507,-119.22314,Ivanhoe,CA,California,TRUE,NA,4561,424.5,6107
93237,36.47452,-118.90426,Kaweah,CA,California,TRUE,NA,NA,NA,6107
93238,35.82799,-118.47137,Kernville,CA,California,TRUE,NA,810,2.9,6107
93239,36.03293,-119.98645,Kettleman City,CA,California,TRUE,NA,1785,11.8,6031
93240,35.62425,-118.4645,Lake Isabella,CA,California,TRUE,NA,6096,40.6,6029
93241,35.24922,-118.91224,Lamont,CA,California,TRUE,NA,16988,1299.3,6029
93242,36.44115,-119.73024,Laton,CA,California,TRUE,NA,3455,32.8,6019
93243,34.84057,-118.81769,Lebec,CA,California,TRUE,NA,1513,3.6,6029
93244,36.3908,-118.99733,Lemon Cove,CA,California,TRUE,NA,326,16,6107
93245,36.28614,-119.83405,Lemoore,CA,California,TRUE,NA,38275,124.3,6031
93246,36.31921,-119.93135,Lemoore,CA,California,TRUE,NA,NA,NA,6031
93247,36.20234,-119.08277,Lindsay,CA,California,TRUE,NA,17334,101.7,6107
93249,35.67033,-119.85814,Lost Hills,CA,California,TRUE,NA,1959,3.7,6029
93250,35.66456,-119.20278,McFarland,CA,California,TRUE,NA,14689,63.3,6029
93251,35.37059,-119.69735,McKittrick,CA,California,TRUE,NA,237,0.9,6029
93252,34.80685,-119.34664,Maricopa,CA,California,TRUE,NA,3180,2.7,6111
93254,34.92498,-119.74834,New Cuyama,CA,California,TRUE,NA,757,1.5,6083
93255,35.68292,-118.0798,Onyx,CA,California,TRUE,NA,854,1.4,6029
93256,35.96805,-119.31251,Pixley,CA,California,TRUE,NA,5811,30.1,6107
93257,35.98708,-118.89493,Porterville,CA,California,TRUE,NA,75483,76.9,6107
93258,36.05833,-119.15209,Porterville,CA,California,TRUE,NA,1366,540.8,6107
93260,35.81909,-118.66116,Posey,CA,California,TRUE,NA,244,2.5,6107
93261,35.81147,-119.11673,Richgrove,CA,California,TRUE,NA,2179,145.7,6107
93262,36.50256,-118.68109,Sequoia National Park,CA,California,TRUE,NA,45,0.1,6107
93263,35.48722,-119.27835,Shafter,CA,California,TRUE,NA,21854,91.5,6029
93265,36.20713,-118.70876,Springville,CA,California,TRUE,NA,3230,3.2,6107
93266,36.17176,-119.85628,Stratford,CA,California,TRUE,NA,1086,7.1,6031
93267,36.14279,-119.0742,Strathmore,CA,California,TRUE,NA,6325,39.6,6107
93268,35.16725,-119.40785,Taft,CA,California,TRUE,NA,18389,104.2,6029
93270,35.94703,-119.05669,Terra Bella,CA,California,TRUE,NA,5538,31.7,6107
93271,36.43661,-118.86903,Three Rivers,CA,California,TRUE,NA,2699,6.8,6107
93272,36.04818,-119.34535,Tipton,CA,California,TRUE,NA,4925,22.6,6107
93274,36.17978,-119.37949,Tulare,CA,California,TRUE,NA,75068,132.2,6107
93276,35.31756,-119.4092,Tupman,CA,California,TRUE,NA,134,12.1,6029
93277,36.29963,-119.38139,Visalia,CA,California,TRUE,NA,53114,520.1,6107
93280,35.65204,-119.44716,Wasco,CA,California,TRUE,NA,28394,34.7,6029
93283,35.58478,-118.28854,Weldon,CA,California,TRUE,NA,2216,3.3,6029
93285,35.72233,-118.50871,Wofford Heights,CA,California,TRUE,NA,2009,14.3,6029
93286,36.45149,-119.1079,Woodlake,CA,California,TRUE,NA,10466,55.7,6107
93287,35.72387,-118.91958,Woody,CA,California,TRUE,NA,75,0.4,6029
93291,36.38931,-119.36838,Visalia,CA,California,TRUE,NA,58394,267.8,6107
93292,36.3763,-119.22183,Visalia,CA,California,TRUE,NA,42769,143.9,6107
93301,35.38428,-119.02057,Bakersfield,CA,California,TRUE,NA,12624,1137.4,6029
93304,35.33938,-119.02368,Bakersfield,CA,California,TRUE,NA,46922,2424,6029
93305,35.38989,-118.98515,Bakersfield,CA,California,TRUE,NA,38682,2581.4,6029
93306,35.46595,-118.78445,Bakersfield,CA,California,TRUE,NA,74296,294.7,6029
93307,35.2487,-118.93253,Bakersfield,CA,California,TRUE,NA,86273,235.9,6029
93308,35.5498,-118.93389,Bakersfield,CA,California,TRUE,NA,55211,61.9,6029
93309,35.34266,-119.06461,Bakersfield,CA,California,TRUE,NA,58709,2168.8,6029
93311,35.15378,-119.16567,Bakersfield,CA,California,TRUE,NA,46618,84.5,6029
93312,35.39186,-119.11954,Bakersfield,CA,California,TRUE,NA,59200,1612.9,6029
93313,35.16363,-119.04715,Bakersfield,CA,California,TRUE,NA,57200,219.6,6029
93314,35.385,-119.23741,Bakersfield,CA,California,TRUE,NA,30805,133.7,6029
93401,35.23539,-120.61834,San Luis Obispo,CA,California,TRUE,NA,28751,173,6079
93402,35.29082,-120.8392,Los Osos,CA,California,TRUE,NA,16198,225.4,6079
93405,35.29672,-120.72618,San Luis Obispo,CA,California,TRUE,NA,36285,156.2,6079
93407,35.30747,-120.66986,San Luis Obispo,CA,California,TRUE,NA,NA,NA,6079
93408,35.32117,-120.71889,San Luis Obispo,CA,California,TRUE,NA,NA,NA,6079
93409,35.32352,-120.69743,San Luis Obispo,CA,California,TRUE,NA,NA,NA,6079
93410,35.30428,-120.65683,San Luis Obispo,CA,California,TRUE,NA,NA,NA,6079
93420,35.16682,-120.46617,Arroyo Grande,CA,California,TRUE,NA,29915,58.5,6079
93422,35.4638,-120.69007,Atascadero,CA,California,TRUE,NA,34005,190.9,6079
93424,35.20141,-120.78394,Avila Beach,CA,California,TRUE,NA,955,18.3,6079
93426,35.84682,-120.97233,Bradley,CA,California,TRUE,NA,1717,3.1,6053
93427,34.62724,-120.22465,Buellton,CA,California,TRUE,NA,6195,34.4,6083
93428,35.58995,-121.02943,Cambria,CA,California,TRUE,NA,5758,28.8,6079
93429,34.86682,-120.53582,Casmalia,CA,California,TRUE,NA,88,4.9,6083
93430,35.49214,-120.92422,Cayucos,CA,California,TRUE,NA,2681,14.4,6079
93432,35.47686,-120.47228,Creston,CA,California,TRUE,NA,1112,5.1,6079
93433,35.12045,-120.61894,Grover Beach,CA,California,TRUE,NA,13481,2405,6079
93434,34.94086,-120.6113,Guadalupe,CA,California,TRUE,NA,7654,129.6,6083
93436,34.60888,-120.4002,Lompoc,CA,California,TRUE,NA,55727,94.4,6083
93437,34.76049,-120.51102,Lompoc,CA,California,TRUE,NA,3646,28.4,6083
93440,34.74606,-120.25292,Los Alamos,CA,California,TRUE,NA,1355,11.9,6083
93441,34.73296,-120.09721,Los Olivos,CA,California,TRUE,NA,861,8.6,6083
93442,35.4,-120.80495,Morro Bay,CA,California,TRUE,NA,10955,95,6079
93444,35.03553,-120.50293,Nipomo,CA,California,TRUE,NA,22383,132.1,6079
93445,35.03319,-120.62002,Oceano,CA,California,TRUE,NA,7327,166.2,6079
93446,35.65861,-120.71888,Paso Robles,CA,California,TRUE,NA,44960,40.5,6079
93449,35.15803,-120.6504,Pismo Beach,CA,California,TRUE,NA,8042,313.4,6079
93450,36.05791,-120.82894,San Ardo,CA,California,TRUE,NA,856,1.8,6053
93451,35.89398,-120.56733,San Miguel,CA,California,TRUE,NA,4233,3.7,6053
93452,35.71078,-121.20396,San Simeon,CA,California,TRUE,NA,550,1.9,6079
93453,35.31339,-120.1655,Santa Margarita,CA,California,TRUE,NA,2414,1.3,6079
93454,34.94834,-120.23425,Santa Maria,CA,California,TRUE,NA,40600,37.5,6083
93455,34.84195,-120.45522,Santa Maria,CA,California,TRUE,NA,45246,147.6,6083
93458,34.95477,-120.49042,Santa Maria,CA,California,TRUE,NA,56572,768.7,6083
93460,34.66214,-119.90091,Santa Ynez,CA,California,TRUE,NA,6023,10.6,6083
93461,35.63519,-120.26951,Shandon,CA,California,TRUE,NA,1437,1.9,6079
93463,34.60688,-120.13495,Solvang,CA,California,TRUE,NA,7846,89.4,6083
93465,35.54267,-120.73417,Templeton,CA,California,TRUE,NA,9465,43.2,6079
93501,35.0411,-118.22922,Mojave,CA,California,TRUE,NA,4798,8.3,6029
93505,35.15708,-117.90934,California City,CA,California,TRUE,NA,13993,83.1,6029
93510,34.45627,-118.2109,Acton,CA,California,TRUE,NA,7433,35.8,6037
93512,37.87379,-118.53455,Benton,CA,California,TRUE,NA,244,0.9,6051
93513,37.18401,-118.17129,Big Pine,CA,California,TRUE,NA,1461,1.4,6027
93514,37.4947,-118.38514,Bishop,CA,California,TRUE,NA,14423,5.5,6051
93516,35.0081,-117.64268,Boron,CA,California,TRUE,NA,2406,32.5,6029
93517,38.27091,-119.27372,Bridgeport,CA,California,TRUE,NA,627,0.7,6051
93518,35.37675,-118.47314,Caliente,CA,California,TRUE,NA,833,1,6029
93519,35.3171,-117.95596,Cantil,CA,California,TRUE,NA,0,0,6029
93522,36.29836,-117.59681,Darwin,CA,California,TRUE,NA,90,0.7,6027
93523,34.99788,-117.88308,Edwards,CA,California,TRUE,NA,3681,37.5,6029
93524,34.90993,-117.85007,Edwards,CA,California,TRUE,NA,NA,NA,6029
93526,36.85941,-118.25378,Independence,CA,California,TRUE,NA,767,5.5,6027
93527,35.80294,-117.98504,Inyokern,CA,California,TRUE,NA,1690,1.9,6107
93528,35.37194,-117.64193,Johannesburg,CA,California,TRUE,NA,48,7.6,6029
93529,37.7832,-119.1375,June Lake,CA,California,TRUE,NA,413,2.1,6051
93530,36.48458,-117.87201,Keeler,CA,California,TRUE,NA,6,2,6027
93531,35.22937,-118.60781,Keene,CA,California,TRUE,NA,371,7.3,6029
93532,34.68571,-118.55914,Lake Hughes,CA,California,TRUE,NA,2637,8.3,6037
93534,34.71759,-118.15079,Lancaster,CA,California,TRUE,NA,39798,810.6,6037
93535,34.69908,-117.89613,Lancaster,CA,California,TRUE,NA,74944,121.1,6037
93536,34.75267,-118.3889,Lancaster,CA,California,TRUE,NA,68575,104.1,6037
93541,37.99678,-119.01847,Lee Vining,CA,California,TRUE,NA,266,0.3,6051
93543,34.47916,-117.97357,Littlerock,CA,California,TRUE,NA,14605,83.3,6037
93544,34.49063,-117.75505,Llano,CA,California,TRUE,NA,1086,3.6,6037
93545,36.6046,-118.02721,Lone Pine,CA,California,TRUE,NA,1522,1.5,6027
93546,37.60573,-118.85219,Mammoth Lakes,CA,California,TRUE,NA,9750,16,6051
93549,36.27728,-117.96016,Olancha,CA,California,TRUE,NA,273,0.2,6027
93550,34.38305,-118.04926,Palmdale,CA,California,TRUE,NA,75617,112.6,6037
93551,34.59404,-118.22634,Palmdale,CA,California,TRUE,NA,50978,232.2,6037
93552,34.58412,-118.02386,Palmdale,CA,California,TRUE,NA,39776,399.5,6037
93553,34.44515,-117.89611,Pearblossom,CA,California,TRUE,NA,1513,10.2,6037
93554,35.36914,-117.75876,Randsburg,CA,California,TRUE,NA,99,0.3,6029
93555,35.58596,-117.68446,Ridgecrest,CA,California,TRUE,NA,33925,167.7,6029
93558,35.33945,-117.58517,Red Mountain,CA,California,TRUE,NA,NA,NA,6071
93560,34.87116,-118.32594,Rosamond,CA,California,TRUE,NA,20988,48.3,6029
93561,35.10904,-118.52016,Tehachapi,CA,California,TRUE,NA,35133,44.9,6029
93562,35.70667,-117.34263,Trona,CA,California,TRUE,NA,1757,7.6,6071
93563,34.38662,-117.83646,Valyermo,CA,California,TRUE,NA,419,4.3,6037
93581,35.11288,-118.57035,Tehachapi,CA,California,TRUE,NA,NA,NA,6029
93591,34.59656,-117.80955,Palmdale,CA,California,TRUE,NA,6557,34.1,6037
93601,37.39395,-119.73702,Ahwahnee,CA,California,TRUE,NA,1418,13.8,6039
93602,37.0644,-119.37484,Auberry,CA,California,TRUE,NA,3330,11.6,6019
93603,36.55118,-118.99607,Badger,CA,California,TRUE,NA,141,0.5,6107
93604,37.3717,-119.52215,Bass Lake,CA,California,TRUE,NA,366,3.2,6039
93605,37.17622,-119.24953,Big Creek,CA,California,TRUE,NA,NA,NA,6019
93606,36.79871,-120.01625,Biola,CA,California,TRUE,NA,776,432.9,6019
93608,36.5055,-120.3418,Cantua Creek,CA,California,TRUE,NA,1057,3.4,6019
93609,36.52616,-119.86388,Caruthers,CA,California,TRUE,NA,5328,33.7,6019
93610,37.09047,-120.29036,Chowchilla,CA,California,TRUE,NA,23279,34.2,6039
93611,36.82552,-119.68115,Clovis,CA,California,TRUE,NA,48619,1821.9,6019
93612,36.81548,-119.71076,Clovis,CA,California,TRUE,NA,35475,2029.6,6019
93614,37.21282,-119.72659,Coarsegold,CA,California,TRUE,NA,12132,36.5,6039
93615,36.50374,-119.28385,Cutler,CA,California,TRUE,NA,6335,152,6107
93616,36.65468,-119.59437,Del Rey,CA,California,TRUE,NA,2370,66.4,6019
93618,36.52213,-119.38661,Dinuba,CA,California,TRUE,NA,31971,184.5,6107
93619,36.91656,-119.57372,Clovis,CA,California,TRUE,NA,43026,89.1,6019
93620,37.0448,-120.6223,Dos Palos,CA,California,TRUE,NA,8452,20.2,6047
93621,36.8067,-119.13602,Dunlap,CA,California,TRUE,NA,118,0.6,6019
93622,36.79283,-120.62434,Firebaugh,CA,California,TRUE,NA,9417,8,6019
93623,37.47478,-119.66071,Fish Camp,CA,California,TRUE,NA,59,1.2,6043
93624,36.37258,-120.12125,Five Points,CA,California,TRUE,NA,935,2.5,6019
93625,36.62423,-119.67173,Fowler,CA,California,TRUE,NA,7695,123.9,6019
93626,37.03278,-119.68601,Friant,CA,California,TRUE,NA,2464,9.6,6039
93627,36.51568,-120.10635,Helm,CA,California,TRUE,NA,134,0.8,6019
93628,36.78149,-118.83839,Hume,CA,California,TRUE,NA,289,1.8,6019
93630,36.71831,-120.12912,Kerman,CA,California,TRUE,NA,20727,49.3,6019
93631,36.47653,-119.52131,Kingsburg,CA,California,TRUE,NA,16163,75.6,6107
93633,36.72912,-118.95627,Kings Canyon National Pk,CA,California,TRUE,NA,0,0,6107
93634,37.20583,-118.93652,Lakeshore,CA,California,TRUE,NA,27,0,6019
93635,37.016,-120.88294,Los Banos,CA,California,TRUE,NA,41563,41.1,6047
93636,36.98171,-119.87706,Madera,CA,California,TRUE,NA,12527,24.5,6039
93637,36.91099,-120.1922,Madera,CA,California,TRUE,NA,41100,56.6,6039
93638,37.0424,-120.03816,Madera,CA,California,TRUE,NA,51353,219.7,6039
93640,36.67215,-120.43778,Mendota,CA,California,TRUE,NA,13578,33.2,6019
93641,36.70481,-119.02167,Miramonte,CA,California,TRUE,NA,261,1.6,6019
93643,37.27155,-119.45004,North Fork,CA,California,TRUE,NA,3059,7.7,6039
93644,37.41245,-119.59431,Oakhurst,CA,California,TRUE,NA,8272,27.3,6039
93645,37.1641,-119.61824,O'Neals,CA,California,TRUE,NA,222,1.4,6039
93646,36.63218,-119.28938,Orange Cove,CA,California,TRUE,NA,11240,126.6,6107
93647,36.58449,-119.17773,Orosi,CA,California,TRUE,NA,11485,47.6,6107
93648,36.6206,-119.52062,Parlier,CA,California,TRUE,NA,16543,288.8,6019
93650,36.84026,-119.80038,Fresno,CA,California,TRUE,NA,2885,1782.5,6019
93651,37.00296,-119.521,Prather,CA,California,TRUE,NA,2289,54.3,6019
93652,36.59502,-119.90458,Raisin City,CA,California,TRUE,NA,563,105.3,6019
93653,37.24769,-119.91882,Raymond,CA,California,TRUE,NA,1304,2.4,6039
93654,36.657470000000004,-119.402,Reedley,CA,California,TRUE,NA,30798,118.3,6019
93656,36.45173,-119.93615,Riverdale,CA,California,TRUE,NA,5806,19.8,6019
93657,36.78853,-119.4378,Sanger,CA,California,TRUE,NA,36557,62.5,6019
93660,36.60932,-120.16514,San Joaquin,CA,California,TRUE,NA,4082,32.3,6019
93662,36.53963,-119.64287,Selma,CA,California,TRUE,NA,30453,151,6019
93664,37.05671,-119.17981,Shaver Lake,CA,California,TRUE,NA,370,0.8,6019
93665,36.96334,-120.65034,South Dos Palos,CA,California,TRUE,NA,492,363,6047
93666,36.54623,-119.33629,Sultana,CA,California,TRUE,NA,1029,1877,6107
93667,36.96585,-119.31511,Tollhouse,CA,California,TRUE,NA,2112,6.9,6019
93668,36.65663,-120.28997,Tranquillity,CA,California,TRUE,NA,1200,9.7,6019
93669,37.28334,-119.54297,Wishon,CA,California,TRUE,NA,320,17.5,6039
93670,36.48564,-119.25442,Yettem,CA,California,TRUE,NA,NA,NA,6107
93673,36.45229,-119.48232,Traver,CA,California,TRUE,NA,702,348,6107
93675,36.73251,-119.19285,Squaw Valley,CA,California,TRUE,NA,3775,14.7,6019
93701,36.74955,-119.78772,Fresno,CA,California,TRUE,NA,10398,2639.7,6019
93702,36.73942,-119.75422,Fresno,CA,California,TRUE,NA,43697,3263.1,6019
93703,36.76884,-119.76249,Fresno,CA,California,TRUE,NA,32102,2603.4,6019
93704,36.80012,-119.80202,Fresno,CA,California,TRUE,NA,29205,2089.5,6019
93705,36.78667,-119.82851,Fresno,CA,California,TRUE,NA,36370,2886.5,6019
93706,36.65344,-119.90216,Fresno,CA,California,TRUE,NA,41534,101.2,6019
93710,36.82335,-119.76251,Fresno,CA,California,TRUE,NA,34123,2134.4,6019
93711,36.83508,-119.83309,Fresno,CA,California,TRUE,NA,38680,1331.5,6019
93720,36.8606,-119.76228,Fresno,CA,California,TRUE,NA,46725,1727.8,6019
93721,36.73282,-119.78383,Fresno,CA,California,TRUE,NA,8475,1603.3,6019
93722,36.80003,-119.87791,Fresno,CA,California,TRUE,NA,85811,1716.7,6019
93723,36.78693,-119.95271,Fresno,CA,California,TRUE,NA,13793,129.7,6019
93725,36.62667,-119.73501,Fresno,CA,California,TRUE,NA,27167,156.6,6019
93726,36.79374,-119.76161,Fresno,CA,California,TRUE,NA,42945,2598.4,6019
93727,36.75119,-119.69736,Fresno,CA,California,TRUE,NA,84656,1487.3,6019
93728,36.75729,-119.81816,Fresno,CA,California,TRUE,NA,16738,2124.3,6019
93730,36.90354,-119.75512,Fresno,CA,California,TRUE,NA,12571,616.8,6019
93737,36.75358,-119.6456,Fresno,CA,California,TRUE,NA,NA,NA,6019
93740,36.81638,-119.74613,Fresno,CA,California,TRUE,NA,NA,NA,6019
93741,36.76742,-119.79602,Fresno,CA,California,TRUE,NA,NA,NA,6019
93901,36.64794,-121.63044,Salinas,CA,California,TRUE,NA,28089,1131.4,6053
93905,36.6849,-121.60562,Salinas,CA,California,TRUE,NA,61633,2575.4,6053
93906,36.72258,-121.63218,Salinas,CA,California,TRUE,NA,63733,1855.7,6053
93907,36.76643,-121.66816,Salinas,CA,California,TRUE,NA,24337,172.3,6053
93908,36.62153,-121.60048,Salinas,CA,California,TRUE,NA,12195,19.5,6053
93920,36.03164,-121.52592,Big Sur,CA,California,TRUE,NA,1430,3.5,6053
93921,36.55359,-121.92259,Carmel By The Sea,CA,California,TRUE,NA,2951,1196.8,6053
93923,36.40394,-121.79867,Carmel,CA,California,TRUE,NA,12922,24.6,6053
93924,36.39489,-121.63406,Carmel Valley,CA,California,TRUE,NA,6421,13.3,6053
93925,36.60209,-121.42526,Chualar,CA,California,TRUE,NA,1794,13.9,6053
93926,36.52567,-121.3991,Gonzales,CA,California,TRUE,NA,8893,51.1,6053
93927,36.26978,-121.38018,Greenfield,CA,California,TRUE,NA,18344,33.7,6053
93928,36.06484,-121.38102,Jolon,CA,California,TRUE,NA,1019,10.2,6053
93930,36.19924,-121.07282,King City,CA,California,TRUE,NA,17599,19.8,6053
93932,36.00143,-121.05757,Lockwood,CA,California,TRUE,NA,502,2.6,6053
93933,36.67566,-121.78237,Marina,CA,California,TRUE,NA,25056,906.3,6053
93940,36.45294,-121.8498,Monterey,CA,California,TRUE,NA,32699,359.3,6053
93943,36.59736,-121.87332,Monterey,CA,California,TRUE,NA,0,0,6053
93944,36.60058,-121.91858,Monterey,CA,California,TRUE,NA,NA,NA,6053
93950,36.61899,-121.92575,Pacific Grove,CA,California,TRUE,NA,15471,2127.3,6053
93953,36.58566,-121.94329,Pebble Beach,CA,California,TRUE,NA,3783,180.4,6053
93954,36.16434,-120.92441,San Lucas,CA,California,TRUE,NA,438,2.8,6053
93955,36.62153,-121.79562,Seaside,CA,California,TRUE,NA,34757,510.2,6053
93960,36.40489,-121.32121,Soledad,CA,California,TRUE,NA,27009,59.9,6053
93962,36.62472,-121.64649,Spreckels,CA,California,TRUE,NA,373,1179,6053
94002,37.51366,-122.29853,Belmont,CA,California,TRUE,NA,27001,1853.6,6081
94005,37.6882,-122.40873,Brisbane,CA,California,TRUE,NA,4645,391.6,6081
94010,37.57306,-122.37828,Burlingame,CA,California,TRUE,NA,42466,1084.6,6081
94014,37.6907,-122.44769,Daly City,CA,California,TRUE,NA,49565,2994.2,6081
